date,temperature_c,humidity_percent,wind_speed_kmph,pressure_hpa,cloud_cover_percent,dew_point_c,visibility_km,rainfall_mm
2021-08-17,44.16,26.52,47.26,1020.77,69.8,26.52,8.69,6.96
2021-08-18,21.79,35.47,15.69,990.55,53.09,15.54,6.2,1.97
2021-08-19,16.37,96.06,22.13,988.89,96.89,13.48,4.31,0.47
2021-08-20,37.64,52.7,5.73,980.29,90.31,20.09,1.63,18.42
2021-08-21,33.05,57.33,41.85,1011.81,51.2,10.49,6.32,4.26
2021-08-22,27.44,24.22,1.38,1022.19,90.57,10.75,2.05,16.11
2021-08-23,29.44,23.01,41.7,988.41,40.43,18.01,7.69,2.64
2021-08-24,35.17,77.37,7.01,1008.66,23.04,15.23,8.22,2.01
2021-08-25,18.0,63.05,44.33,1013.59,23.27,12.37,5.9,1.14
2021-08-26,44.87,60.7,36.49,1021.74,66.23,6.35,2.35,16.44
2021-08-27,44.12,39.45,8.23,1009.11,50.11,18.02,8.08,1.17
2021-08-28,32.76,79.58,28.29,1023.66,65.9,25.42,3.77,0.1
2021-08-29,16.98,33.46,15.63,995.51,68.61,26.28,3.0,2.87
2021-08-30,33.81,35.19,8.91,995.75,2.23,10.89,5.24,1.89
2021-08-31,12.53,56.86,42.96,1004.44,5.4,19.99,9.3,1.21
2021-09-01,11.07,42.9,20.18,997.26,53.27,26.4,3.68,4.03
2021-09-02,19.02,39.8,19.93,980.06,19.1,15.22,9.15,1.81
2021-09-03,26.19,71.62,8.49,1012.93,63.25,28.3,1.48,2.06
2021-09-04,40.39,72.08,19.15,1013.83,55.22,27.57,1.75,0.09
2021-09-05,35.45,85.96,43.58,1013.61,58.58,10.2,7.29,3.56
2021-09-06,35.99,53.42,18.16,995.53,30.25,11.47,2.72,0.52
2021-09-07,24.89,25.85,47.58,1003.5,63.98,9.51,3.85,0.96
2021-09-08,22.11,41.89,47.32,996.2,82.95,9.9,2.23,5.05
2021-09-09,22.99,98.4,7.24,980.72,99.81,27.7,3.99,1.5
2021-09-10,44.57,67.7,8.87,1005.31,83.84,28.28,3.52,0.71
2021-09-11,11.4,76.78,43.13,985.57,55.75,6.3,7.63,3.45
2021-09-12,40.35,20.59,19.64,983.6,19.34,19.84,7.32,0.97
2021-09-13,30.25,61.46,0.22,1014.0,68.14,19.11,9.59,1.26
2021-09-14,25.35,23.0,13.69,980.43,93.77,14.76,7.52,3.88
2021-09-15,35.38,65.54,29.88,1023.16,21.19,20.79,7.25,5.39
2021-09-16,27.03,93.66,39.96,1003.19,25.6,28.68,7.25,5.38
2021-09-17,40.57,97.47,6.67,1024.24,14.9,9.26,8.95,2.63
2021-09-18,41.52,63.24,5.53,982.61,73.67,8.01,3.67,2.42
2021-09-19,24.76,56.66,46.1,1006.26,40.66,5.83,3.7,6.2
2021-09-20,19.69,95.6,37.56,995.72,6.27,14.1,7.67,0.86
2021-09-21,30.73,73.89,29.49,1017.96,87.49,13.44,3.06,0.66
2021-09-22,41.93,25.19,38.46,996.26,55.77,15.77,9.21,4.37
2021-09-23,17.37,57.26,21.44,991.72,33.11,17.58,5.81,2.11
2021-09-24,31.8,39.22,37.92,1018.59,34.4,23.95,3.7,4.95
2021-09-25,32.1,57.58,18.59,996.86,29.03,14.8,7.98,1.19
2021-09-26,35.66,56.44,12.2,980.76,45.55,13.27,3.81,1.57
2021-09-27,14.6,66.57,36.45,997.56,33.7,25.67,9.67,9.08
2021-09-28,35.05,48.54,20.98,1009.45,54.79,26.24,9.85,2.19
2021-09-29,41.82,33.14,49.07,991.45,77.35,10.82,7.0,3.58
2021-09-30,16.29,60.3,17.47,999.44,67.45,12.87,2.02,0.45
2021-10-01,18.31,86.42,46.09,982.55,29.45,25.63,3.37,0.79
2021-10-02,44.0,73.12,46.65,1006.46,52.87,6.99,5.64,0.15
2021-10-03,16.33,47.07,12.09,1014.03,84.01,13.15,8.66,2.21
2021-10-04,39.9,94.84,39.91,998.6,6.82,16.21,2.66,18.01
2021-10-05,27.23,92.98,21.65,998.91,7.83,9.68,1.94,8.28
2021-10-06,18.65,36.75,45.88,983.97,55.62,9.5,1.67,4.01
2021-10-07,40.48,23.15,22.51,989.09,63.91,15.62,5.56,7.9
2021-10-08,25.59,79.3,37.22,986.96,21.14,23.86,8.96,3.61
2021-10-09,28.02,86.21,23.35,1001.68,74.52,26.01,1.38,1.84
2021-10-10,22.57,97.43,11.39,1003.82,64.63,29.48,2.91,0.76
2021-10-11,30.75,91.19,9.97,1022.7,92.33,6.85,7.24,4.23
2021-10-12,15.72,68.04,21.27,983.3,16.9,10.42,8.43,0.86
2021-10-13,23.69,62.4,37.77,1006.99,75.14,23.92,8.27,2.16
2021-10-14,43.93,22.23,30.25,1003.69,8.36,18.51,8.07,6.99
2021-10-15,19.03,39.73,34.43,1003.23,56.53,13.19,2.17,0.55
2021-10-16,32.99,56.77,14.12,1019.29,55.19,10.14,4.58,0.55
2021-10-17,21.38,70.28,24.07,989.25,38.84,12.01,9.86,1.02
2021-10-18,37.07,64.58,2.22,981.83,84.46,15.73,9.9,3.21
2021-10-19,14.58,79.41,40.88,1010.25,0.44,9.43,6.42,1.16
2021-10-20,43.94,42.38,49.49,995.53,52.02,29.11,7.38,2.8
2021-10-21,25.88,65.2,20.34,980.79,21.72,7.69,9.56,1.44
2021-10-22,18.26,27.05,0.55,991.31,74.35,29.64,5.05,2.82
2021-10-23,12.57,53.09,8.49,993.92,4.31,26.05,2.23,1.3
2021-10-24,15.94,80.01,32.63,1007.76,83.16,15.58,7.02,15.65
2021-10-25,28.19,75.47,30.6,987.77,83.81,23.5,9.64,2.71
2021-10-26,21.8,99.25,39.39,998.59,83.29,21.79,7.27,5.44
2021-10-27,39.01,42.23,12.69,1001.71,15.26,10.33,8.23,4.82
2021-10-28,25.08,59.86,38.18,1000.67,63.04,13.48,4.8,2.7
2021-10-29,18.7,46.36,34.4,1023.83,1.44,17.83,1.87,1.09
2021-10-30,31.6,55.25,16.14,982.05,84.8,20.95,2.52,2.86
2021-10-31,34.74,88.56,27.27,1022.79,72.3,18.57,9.84,4.57
2021-11-01,15.85,74.74,7.36,1006.19,53.12,16.82,5.44,2.46
2021-11-02,15.87,90.6,22.63,1015.81,73.06,16.08,1.11,0.34
2021-11-03,11.28,36.28,44.06,999.37,9.43,17.46,9.6,0.07
2021-11-04,35.77,89.87,21.06,1000.42,52.87,15.86,5.48,1.59
2021-11-05,33.23,24.78,41.98,1019.57,29.13,18.53,8.53,0.65
2021-11-06,26.61,91.09,29.51,1020.32,97.26,27.2,5.94,9.47
2021-11-07,39.55,46.33,9.59,990.74,85.71,20.82,1.92,0.77
2021-11-08,38.2,45.17,29.06,988.97,73.33,23.07,6.54,2.01
2021-11-09,30.49,60.97,25.3,1002.33,93.37,19.94,9.98,4.98
2021-11-10,40.39,95.26,19.93,1020.51,34.68,21.08,1.31,6.76
2021-11-11,17.2,23.82,5.98,994.51,90.09,19.46,8.58,2.6
2021-11-12,13.92,48.18,20.84,1009.34,32.52,5.67,3.12,0.8
2021-11-13,19.44,88.53,3.64,1011.87,73.28,29.99,4.54,1.26
2021-11-14,12.0,51.68,4.94,1015.04,73.64,5.84,4.35,2.17
2021-11-15,28.59,35.93,20.8,1005.38,1.83,14.88,9.09,1.81
2021-11-16,42.78,53.98,15.27,998.11,36.11,7.63,5.54,1.71
2021-11-17,11.38,50.84,46.28,1023.52,1.94,7.42,5.02,0.57
2021-11-18,14.27,93.23,18.79,1007.51,99.71,24.84,8.36,9.78
2021-11-19,25.83,80.95,37.89,1012.79,12.22,15.65,1.44,0.12
2021-11-20,42.69,60.41,26.51,995.52,54.28,25.03,1.78,2.32
2021-11-21,21.07,99.07,35.2,1010.15,79.06,11.82,1.2,15.71
2021-11-22,27.75,57.22,13.01,991.6,20.13,11.41,7.19,4.31
2021-11-23,11.46,24.66,47.1,991.03,48.51,11.28,5.73,1.76
2021-11-24,15.19,40.98,26.5,1012.16,60.74,20.4,8.88,0.63
2021-11-25,44.53,54.89,41.57,1003.46,16.02,25.37,5.49,13.28
2021-11-26,43.78,32.55,18.25,1010.75,77.86,16.31,3.0,0.06
2021-11-27,10.17,95.81,5.01,992.12,29.93,14.48,8.25,4.58
2021-11-28,43.31,81.35,33.69,1006.94,21.1,29.34,3.65,8.49
2021-11-29,32.37,41.46,0.39,999.98,55.83,7.92,9.42,0.1
2021-11-30,40.38,67.26,23.76,1006.86,41.03,17.17,3.25,5.17
2021-12-01,25.92,77.72,9.64,993.09,92.03,15.21,2.51,27.03
2021-12-02,28.05,95.3,31.37,1012.2,88.01,7.45,5.44,4.08
2021-12-03,27.11,90.53,48.97,1016.27,48.34,11.71,1.45,2.14
2021-12-04,33.34,61.22,23.22,991.7,35.93,5.71,1.33,8.3
2021-12-05,14.89,81.97,40.87,993.53,32.55,26.92,5.46,3.23
2021-12-06,11.05,64.97,25.39,1009.75,26.76,20.2,2.94,5.54
2021-12-07,20.78,64.22,24.79,1011.3,54.45,25.38,1.08,3.54
2021-12-08,34.66,29.18,46.52,1011.68,80.5,18.04,3.66,0.16
2021-12-09,17.06,30.09,44.5,1010.72,31.08,19.99,5.3,0.96
2021-12-10,33.57,62.36,39.29,997.68,19.01,22.52,4.55,0.33
2021-12-11,43.95,41.51,14.81,997.77,47.55,27.7,2.22,0.45
2021-12-12,13.29,21.68,27.25,991.47,6.9,7.29,6.22,0.06
2021-12-13,33.54,77.83,11.19,987.06,70.13,13.27,7.39,2.19
2021-12-14,25.53,22.6,22.2,1011.17,51.84,22.73,7.08,0.79
2021-12-15,40.38,67.62,24.21,984.19,49.64,28.96,4.54,7.74
2021-12-16,16.2,63.14,41.58,1022.2,30.04,29.52,2.24,5.55
2021-12-17,34.24,97.51,44.8,1017.2,90.47,20.95,5.5,3.41
2021-12-18,39.33,58.74,20.73,1018.59,9.05,9.84,9.01,2.69
2021-12-19,43.06,25.09,0.89,1020.8,86.98,7.98,5.22,1.18
2021-12-20,33.91,64.14,43.09,998.39,37.67,28.65,2.76,2.58
2021-12-21,27.4,87.29,8.71,1018.1,88.06,15.85,1.84,4.1
2021-12-22,31.62,99.75,31.09,987.11,72.88,9.87,9.5,6.1
2021-12-23,40.41,54.43,1.25,980.97,10.42,28.35,7.69,0.34
2021-12-24,29.97,45.62,19.98,1015.32,83.15,7.61,3.82,4.93
2021-12-25,11.06,92.53,49.3,983.37,68.22,23.24,3.66,5.43
2021-12-26,42.58,35.3,5.03,1024.48,3.23,20.63,9.06,3.27
2021-12-27,34.13,69.23,21.18,1010.37,13.37,7.19,2.6,0.96
2021-12-28,33.68,52.46,15.36,1013.91,63.56,13.47,5.82,3.1
2021-12-29,17.55,23.29,45.25,991.06,66.26,8.75,7.42,2.79
2021-12-30,33.06,47.78,43.47,1010.32,74.67,20.11,4.57,2.58
2021-12-31,23.79,41.22,11.88,981.94,72.02,16.93,1.36,2.47
2022-01-01,32.79,74.89,4.06,1017.7,65.95,5.11,3.05,0.47
2022-01-02,13.73,95.9,31.36,987.63,76.62,29.39,9.12,0.81
2022-01-03,33.02,41.44,16.82,1011.38,57.51,13.74,5.71,0.41
2022-01-04,44.98,84.92,33.6,990.1,26.08,11.46,8.34,1.11
2022-01-05,11.69,24.43,1.61,983.08,91.24,10.56,6.0,1.22
2022-01-06,44.2,63.05,6.67,1001.67,1.82,8.97,9.49,1.12
2022-01-07,24.24,25.64,34.32,987.62,36.66,29.98,9.18,0.95
2022-01-08,40.48,94.72,10.62,1012.82,72.89,12.38,5.35,5.32
2022-01-09,37.38,81.31,42.88,990.69,42.72,15.14,3.86,6.83
2022-01-10,29.85,72.64,2.93,995.41,2.48,26.78,6.42,1.58
2022-01-11,35.85,85.91,10.77,1005.53,6.6,21.05,7.07,1.46
2022-01-12,40.75,71.8,49.93,992.82,64.86,14.22,5.49,7.43
2022-01-13,24.14,97.52,21.65,997.01,96.49,27.46,8.4,3.91
2022-01-14,21.45,77.12,35.15,1016.7,55.19,23.74,2.65,1.39
2022-01-15,33.37,93.97,9.13,988.06,50.68,10.7,4.01,5.0
2022-01-16,38.27,61.37,30.49,983.7,31.83,21.09,7.18,1.69
2022-01-17,36.68,29.37,36.31,994.78,25.67,28.06,3.22,3.53
2022-01-18,37.92,62.25,15.72,999.1,2.1,17.41,4.96,19.64
2022-01-19,25.25,30.15,41.44,1004.42,27.3,23.34,9.67,1.44
2022-01-20,38.62,67.4,30.17,996.76,44.91,29.28,6.63,10.67
2022-01-21,14.21,58.6,19.46,1015.55,19.79,22.26,9.54,1.55
2022-01-22,29.06,69.81,27.88,981.77,8.73,7.56,7.5,3.11
2022-01-23,10.2,20.8,28.84,999.43,71.77,11.11,7.52,2.46
2022-01-24,21.36,35.59,8.28,997.2,89.46,19.88,6.33,6.11
2022-01-25,22.83,59.31,20.14,1009.14,93.68,11.89,2.28,0.25
2022-01-26,23.87,96.04,17.17,1023.48,61.8,28.94,5.68,3.95
2022-01-27,34.34,50.69,20.05,1002.97,5.28,15.13,3.27,5.72
2022-01-28,23.6,53.95,38.06,1024.41,74.09,16.43,9.99,2.56
2022-01-29,25.7,77.18,24.13,993.6,11.01,22.54,3.4,0.45
2022-01-30,18.31,68.3,47.02,981.39,66.97,18.11,3.08,1.12
2022-01-31,23.06,43.91,14.68,987.45,77.94,14.55,6.61,4.55
2022-02-01,17.95,52.87,20.79,997.78,72.59,6.92,5.6,9.03
2022-02-02,12.56,37.42,39.35,994.24,95.19,19.91,1.19,2.19
2022-02-03,31.12,97.28,27.3,984.37,73.81,26.69,2.17,3.29
2022-02-04,33.39,30.45,27.35,999.47,69.32,22.14,8.3,1.04
2022-02-05,31.68,49.75,2.67,995.22,26.17,14.54,5.35,2.13
2022-02-06,26.22,22.07,19.93,985.52,92.48,8.19,2.31,1.64
2022-02-07,23.29,37.74,13.54,993.33,17.95,25.41,5.19,4.26
2022-02-08,40.22,82.44,49.97,1019.89,90.49,28.54,3.28,16.72
2022-02-09,28.17,36.09,15.42,993.59,31.27,14.71,3.01,6.71
2022-02-10,26.77,26.41,44.22,1012.13,13.02,23.22,9.62,0.85
2022-02-11,10.9,57.96,33.81,1007.54,82.67,15.27,4.26,3.45
2022-02-12,21.94,20.8,17.05,999.22,0.25,17.56,1.42,0.27
2022-02-13,23.31,26.78,27.18,990.76,83.21,25.91,9.73,1.13
2022-02-14,23.96,84.61,42.03,996.61,26.23,7.09,8.15,0.76
2022-02-15,30.31,81.72,44.17,1006.64,88.47,18.26,3.29,1.64
2022-02-16,28.68,93.21,8.02,995.78,69.15,10.37,4.68,4.54
2022-02-17,31.28,88.36,16.98,989.67,66.62,13.5,8.76,2.77
2022-02-18,36.77,74.65,16.76,985.24,36.53,21.11,4.22,10.81
2022-02-19,38.45,24.19,2.1,1019.59,5.94,5.68,6.11,0.96
2022-02-20,35.13,82.63,29.91,999.81,83.01,19.85,5.81,1.81
2022-02-21,43.44,87.64,42.74,1008.13,17.09,12.09,4.61,1.6
2022-02-22,10.64,83.93,19.08,1002.07,37.23,21.74,6.76,1.08
2022-02-23,16.85,60.68,37.0,1019.27,60.04,8.54,5.26,19.95
2022-02-24,10.26,38.63,31.39,1004.61,48.23,23.4,1.19,1.96
2022-02-25,32.66,87.63,18.78,1001.64,19.87,21.14,8.33,11.29
2022-02-26,41.43,78.17,7.05,1021.61,14.06,29.28,2.02,1.98
2022-02-27,18.52,98.46,35.47,1012.39,12.32,27.78,5.18,0.91
2022-02-28,42.45,32.46,42.73,985.02,86.3,12.08,6.22,0.51
2022-03-01,12.11,38.05,34.29,988.0,3.16,5.68,7.35,7.74
2022-03-02,42.71,36.94,0.89,1015.42,97.7,21.38,4.7,0.13
2022-03-03,22.31,83.4,10.81,1017.61,19.85,20.07,7.62,13.34
2022-03-04,13.55,34.95,3.47,1004.53,11.03,5.69,2.18,2.17
2022-03-05,27.01,25.33,28.52,1004.95,57.7,8.07,6.88,1.14
2022-03-06,18.99,99.88,37.82,1008.44,8.0,19.62,8.44,3.84
2022-03-07,19.97,21.99,5.53,999.76,60.25,27.8,9.0,0.57
2022-03-08,20.76,86.82,41.92,1010.61,85.06,27.66,6.22,0.3
2022-03-09,38.11,49.23,27.78,984.88,4.79,8.79,3.82,7.04
2022-03-10,28.87,87.33,34.5,1023.26,79.99,14.61,2.47,2.21
2022-03-11,20.9,64.37,48.57,1013.76,39.45,6.08,4.11,2.92
2022-03-12,31.36,92.13,4.18,1008.4,15.95,16.73,5.86,0.78
2022-03-13,35.07,94.1,45.06,994.23,17.61,23.83,2.77,0.25
2022-03-14,19.54,20.73,6.31,987.24,91.88,24.75,9.57,1.83
2022-03-15,24.47,26.03,19.65,998.42,11.06,17.47,9.07,2.82
2022-03-16,14.27,40.03,42.57,1009.77,86.68,7.4,1.3,5.8
2022-03-17,16.34,73.55,45.31,1008.52,54.42,14.53,6.06,2.78
2022-03-18,33.84,91.06,25.32,997.22,3.91,28.3,8.1,6.1
2022-03-19,16.35,56.8,29.71,1007.6,46.45,10.74,3.21,0.49
2022-03-20,28.38,68.56,35.41,1016.62,81.74,12.99,5.72,0.26
2022-03-21,34.82,35.08,41.64,981.18,72.62,23.67,4.65,0.69
2022-03-22,13.74,84.4,6.08,1000.28,48.88,23.34,2.77,5.91
2022-03-23,29.86,97.39,40.5,1014.13,86.0,27.81,6.53,5.7
2022-03-24,18.98,41.49,24.06,1004.58,12.04,14.7,9.94,0.61
2022-03-25,43.7,59.59,22.53,1009.32,90.99,17.86,4.29,0.13
2022-03-26,26.92,26.89,21.19,1003.25,84.64,16.68,5.97,4.62
2022-03-27,38.21,64.73,25.46,1024.63,70.83,28.19,3.95,7.73
2022-03-28,29.26,60.22,47.25,982.46,81.79,24.23,8.89,5.61
2022-03-29,11.52,31.55,27.41,1002.1,54.38,25.79,8.78,0.91
2022-03-30,32.16,55.37,47.66,984.11,67.52,8.33,2.61,3.51
2022-03-31,43.3,46.73,9.01,987.19,56.06,24.8,9.1,5.66
2022-04-01,31.06,61.75,36.21,997.24,35.54,15.82,2.36,1.18
2022-04-02,38.67,66.85,40.61,987.0,56.89,5.58,1.86,3.0
2022-04-03,40.95,20.68,33.96,1023.37,25.75,6.5,6.88,1.51
2022-04-04,17.98,80.88,30.35,1022.61,44.03,21.95,4.47,1.02
2022-04-05,17.42,77.04,28.24,995.12,28.08,14.3,5.78,13.97
2022-04-06,31.38,49.3,43.05,1008.79,12.29,26.7,6.87,9.75
2022-04-07,24.39,24.23,41.08,1004.02,32.19,23.36,1.48,2.36
2022-04-08,39.4,80.39,6.11,1016.7,85.2,5.54,3.64,0.59
2022-04-09,41.5,96.41,42.43,1008.24,38.11,22.17,5.15,5.21
2022-04-10,22.37,39.21,20.7,980.01,74.8,9.81,3.4,1.18
2022-04-11,18.29,45.88,12.68,1014.34,17.52,15.56,1.44,0.74
2022-04-12,37.32,34.71,43.49,1013.61,42.44,20.62,1.78,1.92
2022-04-13,19.62,66.15,21.6,1002.94,11.49,26.82,8.22,3.02
2022-04-14,38.79,32.39,40.42,1020.63,13.86,16.4,9.2,0.41
2022-04-15,24.83,48.5,13.17,1020.88,61.74,25.21,2.37,3.39
2022-04-16,33.36,75.76,0.2,1003.58,60.75,24.57,3.24,0.06
2022-04-17,13.34,64.81,24.77,1007.36,21.34,15.36,6.87,8.9
2022-04-18,31.84,50.92,5.01,1024.84,47.44,17.52,9.59,10.14
2022-04-19,25.81,53.62,37.72,993.45,86.33,22.51,3.7,5.28
2022-04-20,30.53,64.97,13.8,994.61,17.42,5.78,8.7,2.51
2022-04-21,15.88,20.47,22.18,988.22,1.92,27.27,5.55,1.18
2022-04-22,35.79,26.28,4.35,1020.31,65.2,24.25,9.61,5.45
2022-04-23,40.2,90.5,14.33,1013.5,5.35,11.24,2.23,10.74
2022-04-24,17.59,26.23,39.07,984.75,97.99,29.53,9.76,0.69
2022-04-25,13.35,76.54,7.58,1024.18,60.96,9.48,4.97,2.51
2022-04-26,10.83,93.6,32.36,1012.89,47.04,27.85,9.58,1.51
2022-04-27,32.47,41.65,45.87,1018.27,43.0,13.11,5.13,1.76
2022-04-28,31.25,49.64,33.99,982.17,57.31,24.08,5.77,2.08
2022-04-29,29.13,65.51,40.55,1002.72,9.06,16.41,8.24,12.13
2022-04-30,18.12,90.54,5.45,1011.44,93.0,23.41,7.5,1.2
2022-05-01,23.68,95.35,12.54,1004.43,62.56,8.89,6.58,2.71
2022-05-02,30.81,79.17,44.73,1010.0,18.4,11.74,4.75,12.1
2022-05-03,27.39,26.93,35.76,1016.8,56.26,7.5,8.13,2.59
2022-05-04,44.57,73.53,31.98,996.85,13.33,26.63,9.53,7.97
2022-05-05,14.78,52.82,33.19,1018.19,1.76,12.41,1.09,0.24
2022-05-06,34.33,57.66,20.71,987.33,63.05,22.36,6.29,12.23
2022-05-07,24.15,23.93,2.23,992.19,64.85,25.51,8.79,0.83
2022-05-08,24.99,35.28,39.22,981.95,58.37,27.54,6.88,15.64
2022-05-09,35.12,83.24,33.94,996.4,18.35,7.66,8.21,0.77
2022-05-10,34.24,56.32,23.64,997.1,60.34,27.33,9.06,2.35
2022-05-11,44.69,44.13,44.99,1016.24,5.65,9.93,7.76,1.48
2022-05-12,14.49,50.72,16.81,1009.39,60.92,23.42,7.45,2.27
2022-05-13,13.64,88.35,14.72,999.65,55.4,23.22,9.68,1.15
2022-05-14,35.35,79.92,43.64,1009.35,65.53,5.21,8.77,13.45
2022-05-15,30.24,41.79,39.85,982.38,89.55,10.52,8.34,1.46
2022-05-16,19.6,29.4,25.75,988.11,85.04,17.3,1.78,4.24
2022-05-17,12.78,40.16,6.54,1008.21,98.07,15.5,3.15,0.59
2022-05-18,13.0,93.66,10.75,1008.86,97.62,27.96,6.01,6.96
2022-05-19,41.3,66.53,32.81,1014.84,77.23,13.99,7.39,3.13
2022-05-20,16.72,62.68,19.25,998.13,95.64,28.42,3.73,15.54
2022-05-21,21.32,67.71,41.82,1012.51,86.73,16.49,1.84,2.2
2022-05-22,17.93,49.28,47.5,1010.78,72.76,29.11,3.8,0.87
2022-05-23,22.42,84.57,40.28,1023.35,7.54,23.43,7.94,1.7
2022-05-24,12.43,61.86,18.88,989.68,4.9,25.73,8.9,5.34
2022-05-25,28.17,29.34,39.43,1004.83,83.76,7.62,9.22,4.3
2022-05-26,12.37,30.33,17.57,1007.08,48.97,19.65,4.41,6.03
2022-05-27,38.01,62.95,8.36,1024.94,81.46,8.57,4.35,0.31
2022-05-28,18.18,94.93,1.67,989.05,31.29,12.44,4.66,3.47
2022-05-29,28.9,44.67,19.29,1003.54,39.76,20.59,4.38,10.76
2022-05-30,40.8,89.56,45.18,995.58,70.02,23.16,7.0,0.46
2022-05-31,32.78,81.13,11.95,1003.67,91.53,5.98,4.22,0.4
2022-06-01,28.65,39.82,10.33,990.45,8.78,18.27,1.18,5.04
2022-06-02,21.35,22.91,48.49,982.14,86.15,19.13,4.95,1.51
2022-06-03,21.66,28.15,1.25,1005.77,79.3,6.97,3.02,4.3
2022-06-04,33.43,78.28,39.29,995.11,31.55,17.52,1.26,3.15
2022-06-05,44.79,35.97,16.07,988.19,35.52,22.85,5.24,17.09
2022-06-06,33.16,49.7,1.87,994.58,4.65,6.33,2.85,8.79
2022-06-07,29.52,60.14,45.89,982.22,1.57,24.01,5.07,4.53
2022-06-08,35.57,78.04,6.98,1022.77,47.7,19.41,3.5,1.21
2022-06-09,26.28,29.06,27.59,1006.15,9.55,25.83,6.43,1.21
2022-06-10,12.1,52.51,13.7,1016.66,19.4,10.45,9.92,8.56
2022-06-11,29.68,58.81,3.26,999.04,84.68,25.83,5.93,3.52
2022-06-12,43.52,63.27,2.5,1020.65,57.1,7.36,6.82,6.23
2022-06-13,16.14,85.47,5.78,1001.75,63.36,15.1,9.27,2.39
2022-06-14,34.15,33.73,3.57,1005.83,18.75,9.99,4.37,0.44
2022-06-15,17.03,84.63,38.03,1002.13,82.87,26.9,2.5,1.62
2022-06-16,28.75,75.43,24.28,1013.0,86.8,22.62,3.55,0.7
2022-06-17,13.38,64.47,17.14,1005.5,52.33,5.63,4.63,6.09
2022-06-18,25.76,75.96,20.92,992.22,91.26,5.24,6.81,4.82
2022-06-19,36.47,52.96,46.45,986.55,84.48,12.28,1.04,0.37
2022-06-20,22.17,31.07,45.54,1007.28,73.13,8.58,8.68,3.88
2022-06-21,33.27,73.26,35.78,1002.01,73.41,20.76,1.68,8.29
2022-06-22,37.84,61.97,44.23,984.32,10.54,21.59,9.11,4.78
2022-06-23,42.45,71.15,15.98,997.8,27.08,28.55,9.54,2.86
2022-06-24,18.21,47.04,19.06,1003.16,6.68,28.8,9.91,1.5
2022-06-25,23.98,92.55,30.69,1017.21,0.87,21.47,8.29,8.72
2022-06-26,15.33,66.99,31.18,983.42,15.83,5.14,2.28,2.2
2022-06-27,44.74,26.83,24.08,995.68,88.05,13.97,7.36,7.73
2022-06-28,42.45,55.98,20.03,1017.02,23.99,17.83,2.83,6.11
2022-06-29,28.9,80.51,49.31,1009.18,97.02,17.48,9.07,6.78
2022-06-30,39.47,83.53,41.06,993.05,59.73,20.08,3.85,18.34
2022-07-01,28.23,59.57,21.75,1018.04,23.73,29.01,3.94,5.53
2022-07-02,31.83,91.58,36.36,1002.2,49.71,27.13,9.26,0.14
2022-07-03,13.12,41.41,13.48,1002.43,21.91,7.72,1.12,0.92
2022-07-04,36.43,52.85,5.01,1023.95,98.4,11.65,2.75,0.14
2022-07-05,14.47,91.89,17.62,1022.62,84.73,25.83,4.8,0.84
2022-07-06,38.91,91.7,20.15,996.13,2.62,25.61,7.31,0.25
2022-07-07,37.37,74.86,0.83,986.33,94.78,11.88,6.83,2.79
2022-07-08,34.81,88.72,40.74,994.66,72.11,23.26,7.02,0.11
2022-07-09,11.27,27.1,17.96,981.37,8.24,21.8,8.92,2.56
2022-07-10,20.61,89.2,29.02,980.93,67.06,16.84,2.09,9.16
2022-07-11,19.21,45.65,3.7,997.8,64.69,10.04,5.7,5.52
2022-07-12,22.6,34.27,8.75,1022.35,21.88,27.22,7.53,11.53
2022-07-13,13.07,39.15,44.48,1019.21,75.84,21.95,6.73,1.03
2022-07-14,42.79,53.44,30.43,1003.01,8.71,9.22,5.03,3.03
2022-07-15,29.38,40.1,47.51,1005.44,48.94,22.62,1.15,1.53
2022-07-16,20.69,45.65,49.94,980.27,0.99,23.54,1.54,2.72
2022-07-17,23.89,30.8,18.59,989.7,96.87,27.17,2.07,3.26
2022-07-18,25.65,43.69,14.94,981.11,75.16,10.57,4.09,0.15
2022-07-19,31.02,65.78,42.92,1013.95,15.89,29.72,2.06,1.06
2022-07-20,28.05,55.35,49.93,986.55,34.17,8.83,4.83,4.88
2022-07-21,42.18,47.74,31.48,1019.11,16.06,20.02,2.61,5.93
2022-07-22,27.39,79.72,39.76,1008.95,76.66,21.43,8.01,3.37
2022-07-23,44.73,91.48,39.09,990.32,5.89,15.47,8.84,1.26
2022-07-24,39.8,80.54,17.77,987.1,84.04,16.88,4.51,2.08
2022-07-25,17.3,46.56,28.71,1008.24,94.22,27.27,5.6,0.4
2022-07-26,42.57,79.56,41.65,1020.54,67.66,21.13,9.58,12.25
2022-07-27,14.07,32.16,34.41,1012.33,21.3,17.43,5.82,8.12
2022-07-28,38.61,30.43,1.06,995.68,36.01,8.21,9.96,0.27
2022-07-29,23.32,47.65,16.84,1006.43,47.72,5.18,2.28,0.73
2022-07-30,40.73,84.62,7.22,993.98,60.46,8.12,8.76,3.48
2022-07-31,40.38,39.71,11.65,1024.96,66.87,28.9,5.47,1.06
2022-08-01,38.21,25.06,45.27,1013.7,55.42,24.1,1.2,10.9
2022-08-02,37.65,30.54,1.84,1007.65,35.13,29.18,9.75,5.64
2022-08-03,20.66,88.7,10.99,999.05,89.09,5.89,9.69,1.28
